	37.AV791	64.AVI333	47.AV865	99.AVI440	67.AVI336	26.AV604	42.AV816	68.AVI338	23.AV596	53.AV974	8.AV567	54.AV996	40.AV803	9.AV568	92.AVI427	60.AVI327	90.AVI420	3.AV541	44.AV833	46.AV864	65.AVI334	86.AVI408	93.AVI429	73.AVI352	74.AVI353	16.AV584	22.AV591	81.AVI383	30.AV611	17.AV586	88.AVI413	58.AVI321	77.AVI362	7.AV555	12.AV572	50.AV968	36.AV782.2	66.AVI335	62.AVI331	20.AV589	102.AVI470	61.AVI328	34.AV718	27.AV608	79.AVI372	82.AVI390	4.AV542	39.AV802	48.AV866	95.AVI434	43.AV817	69.AVI339	97.AVI438	51.AV971	55.AVI316	96.AVI436	18.AV587	89.AVI414	45.AV863	94.AVI433	29.AV610	15.AV583	31.AV612	87.AVI409	35.AV770	83.AVI403	14.AV580	84.AVI404	11.AV571	91.AVI422	33.AV717	85.AVI406	72.AVI349	78.AVI369	70.AVI340_1	52.AV972	100.AVI446	76.AVI355	5.AV543	25.AV598	38.AV794	59.AVI323	98.AVI439	32.AV650	49.AV967	1.AV521	19.AV588	71.AVI342	24.AV597	41.AV814	63.AVI332	57.AVI319	80.AVI376	56.AVI317	101.AVI448	75.AVI354	103.AVI471	13.AV579	2.AV527	28.AV609	10.AV570	21.AV590	6.AV551
OTU_2	2.74244004171011	0.78931982069772	2.25832163054617	5.52214486742705	1.37304324754577	2.19532513353261	6.10930272400206	0.247599797877716	2.64973399691093	3.66376543685332	2.33222819252315	7.54446889165761	3.52589416676069	3.13820834112586	7.18969977739005	0.644860539196644	10.2170630893746	3.27701513551566	2.46882998926596	7.51188589540412	0.402643774215604	9.33454462866228	5.53888197545324	0.367840252233316	0.69342751313636	4.38132443503974	2.22368204959764	0.879772406703483	1.32096443228454	2.75864568984267	1.59798149705635	1.18803037070121	0.627672155007732	0.663174320107	2.60363027806385	3.77345281433772	1.85570185570186	4.87546930357993	1.19923825209738	0.470038338322567	1.84228598728016	1.07616717391737	0.295284266196562	1.03904508520889	1.32773212314485	1.16758019005611	7.63874041721389	0.718810368839571	1.90460417356741	2.69686411149826	1.08348650478862	0.272495361781076	1.31372078769952	0.331923973604141	0.569235188134841	5.01326122003224	2.72879690119674	0.798651166918094	4.17340443832789	2.83382452958513	2.59793040922875	4.54912047431175	0.609896432681243	1.73226995969471	6.10409491006506	0.113426910534524	5.64261602217526	2.13333333333333	1.87339516847456	5.74137977882238	1.64807998681536	3.57357960248946	4.2088772845953	0.458617421347112	2.76614428532829	0.356197590719074	4.25040909663072	0.0862506341958397	4.49312868106372	5.00589981049094	1.67783919400996	0.7047627597971	1.94548369855692	1.20652945351313	4.19068500901793	4.69282065834279	1.52984152270043	0.741081467852397	2.40847117447574	4.79787234042553	0.582268395084429	0.511500287930626	6.63653321853925	0.558951262666881	6.3687595583768	1.93056046899479	0.0317359568390987	9.66411314083677	4.26139444103083	1.95634738771769	3.4954954954955	0.142514251425143	0.10639375823285
OTU_417	3.38199513381995	0.00974468914441629	0.986829620070596	0.0207376684935565	1.06792252586893	0.00490027931592101	8.26794586260065	0.0353713996968166	0.0411875750815171	0.464710262137667	1.26900651651995	1.70453039259868	3.87002143743653	0.0523658126051992	0.0120329703387281	0.0258980136223552	0.0420760834591491	0.327349524815206	0.156882173230947	1.81017784821271	0.0303882093747626	0.0378529790294496	0.0829612278261718	0	0	0.0569707821274518	0.45984562325505	0	0.0299247606019152	0.31537736533024	0	0.0535953550692273	0.00909669789866279	0	0.0289649845520082	2.53430411649398	0.354200354200354	0.124266300037015	0.0102938905759432	0.147051100257339	0.00895763040816936	0.113385450856359	0.00881445570736007	0.812540447256777	0.0214644915981847	0.233516038011222	0.852142573531658	0.170717462599398	2.54388870486916	0.00464576074332172	1.23182096675373	0.00579777365491651	0.00799424414421616	0.213379697316948	0.0339452176410685	0.0416038275521348	0.289067468347112	0	4.60347496989506	0.00647731321048029	0.0437677806608935	0.0588530200318242	0.00767165324127349	0	0.355912743972445	0	0.128989763152839	0.234825870646766	0.377299166797673	0.135858489797027	0.0219743998242048	0.762899016261795	0	0.00305744947564741	0.0135098621994056	0.00742078313998071	0.0272731087148072	0.0101471334348047	0.29448509726932	0.475560481996639	2.13650084283978	0.0852897607397765	0.00534473543559594	0.323811213626686	2.79732644905754	1.40465380249716	0.197753302754813	0	0.0830507301543359	3.66755319148936	0.0153228525022218	0.0643609633819993	6.80513703544267	0.0281486247386199	0.0251398403620137	0	0	0.115176514705095	0.0903603571041313	0.191911090742438	0.31981981981982	0.0262526252625263	0.11399331239234
OTU_1	2.89885297184567	1.65334892483596	2.77071393327514	0.847281884165309	1.88599982311842	3.66050864899299	2.50128490663012	1.83931278423446	2.70121846576283	1.7920870882436	3.61266720018292	2.81525859555179	3.17612546541803	3.91995511501777	2.20203357198725	1.77660373449356	2.11122936415613	4.22034494896163	2.689015495555	3.0251804895228	2.16515991795183	2.00242259065788	0.932093794988166	1.78139779295849	1.96399345335516	2.97333224817558	3.42584989325012	1.88625116545937	1.94938440492476	1.99376495323715	1.06367189432543	1.71281822242072	3.33545589617635	3.85086937137762	2.79673017507724	3.38140576869224	2.73350273350273	2.38485537517847	1.87348808482166	4.09642350716874	1.00624048251769	1.79825346621312	2.0317320405465	1.67541525850291	2.48374831350423	3.12976356501151	2.19907760911395	2.86176378094254	2.86518714806227	0.116144018583043	5.17558285769566	1.91906307977737	1.0392517387481	1.89670842059509	2.09676998198292	1.544542097873	3.82147193154882	1.77182240364422	3.02425597798039	1.97234187259125	2.61668802951199	1.25989057697757	0.632911392405063	0.43449675556699	4.07194795254497	1.61633347511697	2.5358838543239	1.06268656716418	2.3554996593827	1.93734206450561	0.0384551996923584	1.02790604296326	1.94778067885117	1.77026324639985	2.20210753850311	2.16934227125436	1.5293920194688	1.56773211567732	4.72068534713546	2.10962920584975	2.98718099494296	3.30385599497239	1.57135221806521	1.42831795599716	3.51168794426566	2.61066969353008	2.36479991210964	1.03240314831851	1.87210187556232	3.67021276595745	2.09003708130306	2.65912401341418	0.785622040464916	2.17146533697925	1.87501309366686	0.545812907464497	0.00226685405993562	2.04639202871377	3.42646474138866	1.45508707607699	4.19369369369369	7.08445844584458	2.89543013476543
OTU_1034	1.26868265554397	0.896511401286299	1.07792158500019	0.559917049326026	0.621296541965154	0.588033517910521	1.08617440465993	0.990399191510864	0.116698129397632	0.736861023389561	0.884112648146031	0.546085942263341	1.17341757869796	0.867776323171872	1.04686841946935	0.999663325822909	1.1979308467193	0.577261527631116	1.0293672419013	1.14456770558197	1.26364303983388	1.11477023241729	0.583168630895737	1.10614818707304	1.11982082866741	0.585985187596647	0.821152898669732	1.06385522006264	0.226573187414501	0.39875299064743	0.737149359323208	0.884323358642251	1.97398344400982	1.38765046812305	1.1360710607621	1.24264911789415	0.631400631400631	1.26381471101475	1.0139482217304	1.33658946483903	0.456839150816637	0.871277675001492	0.511238431026884	0.251671819946789	1.14068441064639	1.45298868095871	0.568095049021105	0.777213711307786	0.907585293143425	0.0696864111498258	2.08635645416143	0.945037105751391	0.639539531537293	0.628284664322124	0.73112776457686	0.748868895938426	1.1909579695901	0.946549531162185	1.15602958885257	1.11085921559737	0.268859224059774	0.0675719859624648	0.222477943996931	0.240116628076494	0.807500956754688	1.03502055862753	1.01545132694788	0.66865671641791	1.15547869831787	1.04611037143711	0.0219743998242048	0.59024292310781	1.20104438642298	0.996728529061057	1.14158335584977	0.724763153338116	0.979733982293459	0.862506341958397	1.26271640192754	0.446955340222405	1.09373162413266	1.52174888898864	0.86851950828434	0.385911994322214	1.3686034586413	0.0106413166855846	0.650937954901261	0.628641521005826	0.567513322721296	1.51329787234043	1.01130826514664	1.24995765726093	0.462763667671115	0.900755991635837	1.17528753692414	0.371456006468894	0	0.672309423046017	0.318068457006542	0.157538955087076	0.968468468468468	1.62766276627663	1.15259904752255
OTU_6	3.97984011122697	1.57863964139544	1.34740198125024	3.91349429714116	0.506323516405766	2.7049541823884	0.304951173548056	0.848913592723598	0.84777758709456	3.44296387583763	1.26519568614001	1.69392678206929	0.899808191357328	0.796708434636245	1.27549485590518	1.24310465387305	1.14842957206148	0.44350580781415	2.83764071230011	1.3946117274168	0.622958292182633	1.76962676962677	2.0032696483908	1.87861271676301	2.72202601429925	1.1475543257101	0.318607324683856	3.32066269812809	0.581395348837209	1.50076125570942	0.667887003413645	0.379633765073694	1.2462476121168	1.30962995987517	1.90847064881565	2.93335200224027	1.52460152460152	0.637195283168526	3.60286170158011	0.929573026626753	3.08739661401571	2.45071711324621	3.0674305861613	1.54957934852952	0.916840426836747	0.395679953296792	1.08426743227146	1.87339952378813	1.22225902616761	6.63879210220674	0.948050691690046	2.32490723562152	4.90313640845258	7.06128739084048	0.195837794083087	2.30381195069946	1.63323119616118	1.37545478747005	0.509203509375538	1.79421575930304	0.981648794822897	0.651742703315387	3.83582662063675	7.85238544435869	2.16609261385381	1.89281156954487	0.518703515657162	0.0119402985074627	1.70308651679505	2.41828111838709	2.30181838158545	2.22043766311986	0.498694516971279	1.79166539272939	2.14469062415563	2.25097088579415	2.03499349641254	2.98833079654997	1.10208816705336	1.15850824185647	2.05809714218511	2.58113749607218	2.97167290219134	2.84776437189496	2.59221275241362	1.93317253121453	1.74407426735148	1.81437186956966	1.54335940203474	0.627659574468085	1.77438631975729	0.81636800921378	2.8160424738126	0.595142351616535	1.74302893176628	2.93374437762167	7.78891054993879	0.4901698183961	1.26504499945784	1.400664527956	0.490990990990991	1.16261626162616	0.0557300638362549
OTU_5	4.01807438303789	2.21854089521211	2.31145861008843	2.33446896756036	1.52560360838419	2.18552457490077	3.3064930615042	0.318342597271349	0.926720439334134	3.42755911576677	2.51133722038032	7.41192376004029	1.20726616269886	2.48737609874696	2.03357198724505	2.31787221920079	2.18548127614286	1.00668778599085	1.764236369141	3.70839936608558	3.7377497530958	3.78151260504202	0.614889100358685	1.65265370467683	2.06736152984753	2.1567510376821	1.97733617999672	1.8193119606015	1.85106019151847	1.54788660914957	1.83050512046703	2.36042876284055	1.72230813548015	4.78711547035221	1.62525746652935	4.5120414449734	4.45830445830446	2.89249643064883	2.31612537958721	1.94580116590515	2.88137111462781	2.09066857631637	1.37946231820185	1.58193715395125	1.75088924322335	2.16326662990951	0.803274182218014	0.988364257154409	4.00132494203379	0.0952380952380952	3.14727032343362	2.72495361781076	2.09982146188078	3.55237681273956	2.03149071728856	3.2086951999584	2.30964907209343	1.57068062827225	3.05178049200069	2.75285811445412	2.2477881639416	1.04627591167688	0.406597621787495	0.254409284509619	4.37045541523153	4.22515241741103	2.20105936273568	1.09452736318408	0.751978200492585	3.01334130369807	2.55452397956381	1.04798233286489	3.09660574412533	2.03626135078118	2.71885976763037	3.66091968239048	0.931481559182646	1.33434804667681	1.52150633589149	2.36349983909608	5.86459680896938	1.91677514925708	3.10529128808124	3.57966643009226	5.71842840471054	1.72744040862656	1.46941690241424	3.25053664520086	1.15578932798118	3.74734042553191	2.06245594679906	1.75468310694082	0.340794949060123	0.904777223741354	1.94624264135923	0.950118764845606	0.0453370811987124	1.64729201264263	0.744569342538042	1.29468377635197	1.63963963963964	2.08895889588959	2.39385956023913
OTU_8	3.41327771984706	0.045475216007276	0.375754355334573	0.0474003851281292	0.0154771380560715	0.122506982898025	2.4293301353435	0.747852450732693	0.168182598249528	2.38260289095997	0.144811554437712	1.44739283726109	1.04084395802776	0.0448849822330279	0.0120329703387281	7.03390049983166	0	0.109116508271735	0.209176230974596	3.78235604860011	6.72845602572868	3.18154288742524	0.573408486445599	0.0210194429847609	0.0473770350590059	1.63044952659993	1.26129085235671	1.44875564799541	1.37226402188782	0.942507068803016	1.95418789887696	0.676641357748995	0.0030322326328876	0.345519393669193	0.257466529351184	7.37888546625595	1.02410102410102	2.17333826873248	0	0.903313901580799	0.376220477143113	3.7019355095383	0.0176289114147201	9.30107140289063	11.2596590212192	4.21301851911913	1.43856326929538	0.471719304550968	2.80225240145744	0.00464576074332172	9.62561671664893	0.429035250463822	0.109254669970954	7.48409530959813	0.686737864584693	0.00520047844401685	1.51760420882234	2.3929955334694	3.67108205745742	0.00323865660524015	0.181323662737987	4.59707478693027	0.0115074798619102	0.0085755938598748	1.05625717566016	3.94158514107472	0.233279358893432	0.330348258706468	1.08211497144055	0.0353232073472271	0.0054935999560512	1.15237904035334	9.88511749347258	0.0978383832207173	0.00675493109970278	1.72409528285552	0.285318675785675	0.517503805175038	1.12439764411922	5.86047842099617	0.317534987651417	0.0538672173093325	1.06360235168359	0.102022711142654	4.45591823743679	1.91898410896708	0.0192260155456069	0.0562199734232853	0.0865111772440999	0.606382978723404	1.91842113327817	0.457301581924732	0	0.0361910889496542	0.0293298137556827	0.0151614696517916	0.00680056217980686	0.741951036588632	0.234936928470741	3.64344637946838	0.0630630630630631	0.191269126912691	0.0278650319181275
OTU_77	3.13173444560306	0.445007470928344	0.00379549853873306	1.01910828025478	0.484213319182807	0.617435193806047	0.00685283536063046	0.0909550277918141	0.490818603054745	1.8177616883617	0.190541518996989	1.46329825305517	0.149497912670653	0.28427155414251	0.379038565669936	0.0906430476782431	0.363834368734995	0.221752903907075	1.46148129799356	0.0352174678640606	0.0860999265618273	0.0662427133015368	0.241563575140912	0.0289017341040462	0.809716599190283	0.206179973413635	0	0.306007793635994	0.0299247606019152	0.0217501631262234	0.163261267501113	0.0558284948637785	0.115224840049729	0.267498885421311	0.00965499485066941	1.8517222066648	0.785400785400785	0.0475913489503464	0.190436975654949	0.00262591250459535	1.17643546027291	0.1352668536532	0.458351696782724	0	0.0827916104501411	0.0227029481399799	0.28099325005345	0.242598499483355	0.00331235508446505	0.420441347270616	0.831962851891264	0.289888682745826	0.953979801209796	1.0036748725649	0.621458599890331	0.650059805502106	0.436491877204139	0.156772266098737	0	0.861482656993879	0.0156313502360334	0.771628484861695	0.874568469505178	0.0628876883057485	1.57673172598546	0.0567134552672622	0.1619233197025	0.171144278606965	0.267253576481685	0.499959242453061	0.417513596659891	0.25296125276049	0.0261096605744125	0.299630048613447	0.151985949743313	0.895441165557672	0.654554609155373	1.24302384576357	0.700517579867928	0	2.4069936100984	0.0269336086546662	0.857830037413148	1.68115684882896	1.28726526859285	0.170261066969353	0.944821335384108	0.281099867116426	0.830507301543359	0.36968085106383	0.514847844074653	0.348904169912943	0.240350121968719	0.607206047933087	0.0733245343892066	0.174356900995603	0.183615178854785	0.519633577971822	0.292767557017385	0.00286434463794684	0.166666666666667	0	2.45465599351505
OTU_10	1.84219673270768	0.129929188592217	0.436482331954302	0.823581691601244	1.20721676837357	0.911451952761307	0.00685283536063046	2.91561394643759	0.535438476059722	0.0359444401653444	1.15087077474182	0.0159054157940779	0.132573620670202	1.54853188703946	0.180494555080922	0.564576696967343	0.675692399079276	0.0739176346356917	0.187157680345691	1.85243880964959	1.89673073514143	3.03202362025891	0.71005050874753	1.00630583289543	0.0947540701180119	2.56097230134831	4.07291837740187	0.0980181213990294	2.16313269493844	2.06989052417893	0.28199673477465	2.33809736489504	5.03047393796052	0.261925991975033	0.634011328527291	0.0070008401008121	0.0462000462000462	0.888371847073132	0.0257347264398579	7.16086340003151	2.36481442775671	3.63629130114778	0	4.77097864384842	0.318901018030173	1.20325625141893	0.507009559879051	3.07740689159441	3.77939715137463	0	1.36725677985231	0.550788497217069	0.874037359767634	0.655944995455803	2.28477426430269	0	0.297739492397526	1.92563670245807	2.8694305866162	0	3.0918810766874	2.89033720600737	0.00383582662063675	0.0114341251464997	2.14695752009185	1.12717992343684	2.45080549990394	0.50547263681592	0.461143426086045	1.00263565470206	0.082403999340768	0.393495282071873	0.945169712793734	0.0519766410860061	1.00648473385571	0	0.329375236017287	0.324708269913749	1.35641620560414	3.99041727750563	0.0274412952291348	0.435426673250438	1.02084446819882	0.412526614620298	1.96272589029954	1.08186719636776	1.01348567661842	0.0715526934478176	0.512146169285072	0.00531914893617021	0.508718703073764	0.199857728396735	0.0143492610130578	0.0201061605275857	0.226258563258123	0.656997018244302	0.00453370811987124	1.91246584882413	3.19875664148625	3.28826764436297	0.743243243243243	0.363786378637864	0.00253318471982977
OTU_25	3.58359402155023	0.406028714350679	1.82183929859187	1.58791290179233	1.56097992394092	0.578232959278679	0.805208154874079	1.24305204648813	2.91058863909387	7.59454671493492	3.04485347357189	6.28794104392546	1.73191921471285	1.00617168505704	1.85909391733349	1.26641286613317	1.94787515778531	0.285110876451954	0.465141882035615	1.26430709631977	0.929372736711489	0.925505337270043	2.31803430690774	0.45717288491855	2.03721250753726	2.31409891212935	0.663491542125144	0.533122952975209	1.26111491108071	0.750380627854709	1.80082125364864	1.30638677981242	1.37056915006519	0.902808738296924	0.553553038105046	1.02562307476897	1.07800107800108	0.761461583205542	0.988213495290545	0.819284701433748	5.44623928816697	0.722086292295757	0.00440722785368004	0.85927949953261	2.53587636452839	3.25300814062855	0.287101798967655	1.04676759962262	1.23550844650547	0.420441347270616	3.48585985618007	0.649350649350649	2.92056386068697	2.39064290512506	1.39697626445936	2.2830100369234	1.3817424986992	1.68604135238264	1.21107861689317	1.89137545746025	0.587738768874855	0.459925452841293	0.0728807057920982	0.242975159363119	1.61500191350938	1.66595774847583	0.864505859428603	3.66169154228856	0.985170046638369	2.67912941879738	1.09322639125419	2.25255972696246	0.830287206266319	1.534839636775	0.469467711429343	4.01711727310956	1.62170100281123	1.11111111111111	1.32964483312511	0.457682268387743	5.93123995452585	0.969609911567985	3.07589524318546	1.42388218594748	0.099020405276373	0.386634506242906	3.83147024087451	1.22661760196259	3.16284864004429	0.664893617021277	1.11550366216175	2.91318044781681	1.47797388434496	2.53337622647579	1.79121362579348	3.64886036286451	0.083873600217618	2.06514169389832	2.06383055625836	0.919454628780935	1.08108108108108	0.285028502850285	0.0785287263147229
