	142.AVI439	127.AVI413	108.AVI355	54.AV791T	97.AVI334	41.AV609	139.AVI434_TA	147.AVI448_2	20.AV567	111.AVI369	145.AVI446_TA	138.AVI434_T	65.AV864	51.AV770TA	90.AVI323_1	43.AV611	21.AV568	57.AV794TA	28.AV584	68.AV967	50.AV770T	30.AV587	114.AVI376_T	47.AV650TA	136.AVI429_2	70.AV971	132.AVI422_TA	104.AVI352_2	31.AV588	38.AV604T	96.AVI333	15.AV542	124.AVI406_T	14.AV541	40.AV608	102.AVI349	44.AV612T	60.AV814	19.AV555TA	17.AV551T	101.AVI340	36.AV597	73.AV996	106.AVI354_1	23.AV571	107.AVI354_2	92.AVI327	95.AVI332	143.AVI440	119.AVI403	115.AVI376_TA	63.AV833T	134.AVI427_2	39.AV604TA	22.AV570	113.AVI372_TA	135.AVI429_1	59.AV803	61.AV816	100.AVI339	34.AV591	99.AVI338	66.AV865	62.AV817	58.AV802	133.AVI427_1	24.AV572	12.AV521	42.AV610	131.AVI422_T	137.AVI433	121.AVI408	72.AV974	105.AVI353	91.AVI323_2	146.AVI448_1	112.AVI372_T	48.AV717T	120.AVI404_T	27.AV583	130.AVI420_TA	53.AV782.2TA	116.AVI383	55.AV791TA	109.AVI362_T	46.AV650T	26.AV580	33.AV590	64.AV863	37.AV598	98.AVI335	35.AV596	56.AV794T	18.AV555T	128.AVI414	45.AV612TA	69.AV968	25.AV579	140.AVI436	49.AV718T	141.AVI438	103.AVI352_1	52.AV782.2T	29.AV586	110.AVI362_TA	67.AV866	125.AVI409_T	117.AVI390_1	148.AVI470	118.AVI390_2	129.AVI420_T	149.AVI471_T	94.AVI328	32.AV589	13.AV527	144.AVI446_T	16.AV543	71.AV972	taxonomy
OTU_70	0.138498513177726	0.324997027466212	0.600082414752241	0.309034031661769	0.303332502285382	0.197023316517331	0.333846198507853	0.285076257898988	0.359389038634322	0.138399035671235	0.175079158130006	0.317744461848288	0.123025441661336	0.334265758871237	0.384215442640864	0.247911346902348	0.27171890121343	0.145431552323743	0.16692818749374	0.429292929292929	0.284671081131258	0.0940111420612813	0.504387763470844	0.155902004454343	0.495641770637498	0.0492022211288395	0.325493971484894	0.379189013766952	0.108716505723604	0.0711432167679089	0.389755011135857	0.225964613088894	0.379501307171169	0.300571085061617	0.280540990836478	0.164833680114573	0.31948045146254	0.0969508943720006	0.156996744626325	0.0899949133309856	0.329544003065526	0.080051725730472	0.0929129821863386	0.363432120791621	0.543544893538763	0.516318685460164	0.626122294679142	0.270048851533817	0.0804962356172167	0.143207084982099	0.76579774825033	0.0859047488145145	0.890386840384325	0.0752388834549695	0.045268691588785	0.147390723596334	0.644771307676808	0.973345795597383	0.178317988281961	0.262080670926518	0.112330973676402	0.844943820224719	0.432483130552588	0.0774254359388676	0.561697255912132	0.642306594347702	0.276180264483218	0.202237601350725	0.398056797996875	0.384926411127284	0.0640585678334477	0.107274420110918	0.1132032753481	0.050506467633772	0.417536534446764	0.200921876846708	0.186780118294075	0.0944891978027258	1.26423690205011	0.0645744543458608	0.271196117613474	0.397606329571469	0.100203538437451	0.342177815145768	0.0998161281849225	0.151143432927364	0.368299460943516	0.277880240993483	0.105072117680772	0.181565737477304	0.453808752025932	0.111042926857777	0.153144810883966	0.227986122583843	0.0916716322134116	0.647690114865431	0.250842475992601	0.206967919972404	0.226324890652019	0.0538034930883205	0.311351572070233	0.343797749687457	0.464489885664028	0.0905305087814594	0.123329907502569	0.49214160977933	1.17493472584856	1.22740147567927	0.0909053344903103	1.5323172222675	0.13214528430114	0.674775433016719	0.513399733032139	0.178587644156552	0.398989898989899	0.160716796914237	0.394214896395398	0.0586557175993815	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium XlVa;
OTU_1226	0.354393254307711	0.150608378581903	0.0978675182857732	0.0644610863588966	0.182830549322696	0.0351379163215621	0.557378000987024	0.380101677198651	0.131903423754086	0.0558060627706594	0.704041720990874	0.483329603938241	0.290340042320752	0.0492602170968139	0.218544563703978	0.0471031559114461	0.0372217672895109	0.0758773316471704	0.217006643741862	0.189393939393939	0.105204529983291	0.334261838440111	0.734027720823423	0.0579064587973274	0.0555460605024782	0.0913755535249877	0.623481410168248	0.0649062275817306	0.143889492869476	0.470639741695398	0.151129494113904	0.0596887657215945	0.545357434008939	0.102695120729386	0.0490027931592101	0.262112573296944	2.0713855500563	0.0266614959523002	0.290905732689955	0.133035958837109	0.204368373994124	0.38794297853998	0.0961168781237985	0.082598209270823	0.0694756630839021	0.252506218436723	0.160665343540308	0.100130473040629	0.411951323452815	1.16073110985491	0.902728471447408	0.0584152291938698	0.251521706323256	0.370551501015725	0.0657126168224299	0.124360923034407	0.100745516824501	0.0290069939085313	0.101895993303978	0.237120607028754	0.0805391886736467	0.417977528089888	0.145897923559909	0.144751901972665	0.0465099638653358	0.135598058806737	0.0292426162393996	0.170695957103364	0.0470819868598455	0.56930292738153	0.17387325554793	0.184188155284783	0.0981095053016867	1.80420326047308	0.303662934143101	0.287594059015877	0.0985783957663173	0.129722458000352	0.299924069855733	0.245382926514271	0.349700256922638	0.0763082854733122	1.01142946610302	0.0684355630291535	0.283687943262411	0.175238762814335	0.010044530753005	0.0196729374154678	0.0318400356608399	0.0640820249919897	0.132153098117442	0.216241489144093	0.0819146662867726	0.251115149512638	0.0412522344960352	0.664458790978452	0.205234753084856	0.0263782643102084	0.378903468619672	0.190381590927903	0.0816659861167824	0.0729267953882484	0.0824538258575198	0.0724244070251675	0.87153134635149	0.0793776789966661	2.12437692855447	0.0139874812043221	0.458658733110202	0.0529790528975467	0.23031035263913	0.709158894571711	0.156586918574802	0.111995641250719	0.179292929292929	1.09689213893967	0.113336782713677	0.0853174074172821	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
OTU_72	0.505112224530531	0.685664460386033	0.607808797774802	0.491041804910418	2.41419429901105	0.757975052079412	0.243852875431823	1.08804105098114	0.336449312764046	1.78802625117193	0.636990128515552	0.228238979637503	0.196840706658137	0.318432117661547	1.81356738751124	0.942063118228921	0.320107198689794	1.1107598271683	0.59092578372784	0.558712121212121	0.198032056439136	0.348189415041783	1.03748052161076	0.37268002969562	1.14937617501282	1.34251774794405	0.485948746160546	1.05558022751341	0.812176248641044	0.388551414655503	1.73401209035953	0.895331485823918	0.520057346864195	0.723875363190061	1.10623805556917	1.04845029318778	0.350904758163773	0.620485723980804	0.584120241036179	0.391282231873851	0.728062332354068	0.437205578989501	1.14058695373574	0.743383883437407	0.841881564428461	0.90826863646642	2.0933749173046	2.08453439330036	0.662910175671197	1.01752402487281	0.441221219190587	0.323001855542574	0.799839026107953	0.419456775261455	0.220502336448598	0.38229468932799	1.22909530525892	0.702613852451091	0.931620510207795	1.9743410543131	0.892289432410665	0.768539325842697	1.70387932157466	0.720393186561637	0.643984115058495	0.849272052526406	0.549111349384281	0.42859528359649	0.963040640315021	0.611353711790393	0.425531914893617	0.799498036675707	0.799969812459907	0.465781868178119	0.901499335737332	1.14643659141945	0.570717028120785	0.172963277333803	1.14654517843584	0.416505230530802	1.48087353696831	0.532149885537572	1.04900579301707	0.651115499677375	3.97688468610454	0.565145010076229	0.532360129909264	1.66236321160703	0.675008756009807	0.950550037381181	1.47363171674355	0.514304082288653	0.972291473751692	0.406410044605981	0.609616354219187	0.553366311729689	0.521955051055312	0.397703061907757	0.732377174244736	0.881549540600944	0.530828909759085	0.673704681205723	0.497471416007036	0.503349628824914	2.05960945529291	0.916812192411494	0.445051032518395	1.54211980277652	1.06607164993182	0.729480805281604	0.883485615041909	0.575922981046117	1.00369647807783	0.947422586796622	0.714646464646465	0.464069751089861	0.845098184147633	1.2877596182046	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;;
OTU_519	0.105910627724144	0.118901351512029	0.0978675182857732	0.0625651720542232	0.922463226128148	0.197023316517331	0	0.194802109564308	0.216015751945098	0.430822804589491	0.141553361892345	0.00895054822107854	0.226366812656857	0.376488802097078	0.179770528208111	0.133872127327268	0.223330603737065	0.189693329117926	0.0968183487463693	0.0694444444444444	0.216597561730305	0.153203342618384	0.020503567620766	0.184112843355605	0.192274824816271	0.0210866661980741	0.0595974877366708	0.225463737915485	0.367717592888662	0.0684069391999124	0.190900413617563	0.189725005329354	0.0730891406403733	0.052599939885783	0.233988337335228	0.0891723187505067	0.0549925367271585	0.104222211449901	0.13390898806363	0.101733380287201	0.153276280495593	0.120077588595708	0.163398692810458	0.0859021376416559	0.281989456046426	0.305268711841411	0.0685190435686608	0.412658919197743	0.0994365263506795	0.0376860749952892	0.0202860330662339	0.0412342794309669	0.181095628552744	0.0996915205778346	0.10660046728972	0.184238404495417	0.347572033044529	0.154703967512167	0.163761417809964	0.0898562300319489	0.146242211012674	0.170786516853933	0.307427767501238	0.191880428196324	0.110908375371185	0.228375677990294	0.328167137797706	0.089058760227842	0.513621674834678	0.0549894873038978	0.0777854037977579	0.340039671294984	0.0264140975812234	0.0645360419764864	0.371987094325299	0.106370405389434	0.103766732385597	0.0272257010618023	0.178435839028094	0.271212708252615	0.132029688838139	0.216876179766256	0.244246124941287	0.121228711651643	0.451799317047544	0.197143608166126	0.189171995848261	0.22623878027788	0.162384181870284	0.284808999964399	0.693180401446204	0.0847432862861985	0.203005912102002	0.290764909962002	0.16042535637347	0.106900310220508	0.0405401981402184	0.154211391351987	0.277184416641237	0.0289711116629418	0.0714577378521846	0.23961661341853	0.200637642919965	0.0832880680789426	0.332990750256937	0.130973170344499	0	0.248277791376718	0.0206603032932523	0.126334664601842	0.128369704749679	0	0.256699866516069	0.559978206253594	0.282828282828283	0.120537597685678	0.445955601547293	0.00266616898179007	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;;
OTU_93	1.33202981791519	0.75700527129325	1.50922015040692	0.100483458147692	0.099725754176016	0.130512260622945	0.386100386100386	1.53466052168955	0.56966985911185	0.796910576365016	0.622089774632148	0.644439471917655	0.147630529993603	0.110835488467831	0.0123371931123213	1.26186875573295	0.17122012953175	0.103277479186426	0.247053717490735	0.0189393939393939	0.0959217773377065	0.842618384401114	0.455179201181006	0	1.850111092121	0.302242215505729	0.242974373080273	0.0683223448228743	0.76101554006523	0.0519892737919335	0.922685332484887	0.865487102963121	0.368256823995727	0.460875663761146	0.467976674670456	0.0189153403410166	0	0.00969508943720006	0.0784983723131623	0.144774425793325	0.797036658577085	0.00615782505619015	0.262719466871716	1.64205240030396	0.161428746577302	0.930881133639858	0.120499007655231	0.279151621810238	2.15919314361475	0.00376860749952892	0.405720661324678	0.0103085698577417	0.407465164243674	0.0376194417274848	0.00146028037383178	1.93450324720188	1.61696554503325	0.103135978341445	0.338440263473926	0.272064696485623	0.0339112373362723	0.431460674157303	0.424667170361879	0.541978051572073	0.042932274337233	0.285469597487868	0.165708158689931	0.0667940701708815	0.545723029511845	0.287886139414524	1.10729810112103	0.823786584625349	0.05660163767405	0.0420887230281433	0.0132852533687607	1.60343537012961	1.99232126180347	0.0176166300988133	1.04403948367502	0	0.924207821866971	0	0.341318302802568	0.0899438828383161	0.0682952456002101	0	0.00334817691766833	0.0270502889462683	0.22288024962588	0.0284808999964399	0.740556040393966	0.350661874287718	0.0997222024360709	0.00991244011234099	1.01755511756887	0.0712668734803387	0.0354726733726911	0.0527565286204168	0.195809175058488	0	2.40914659044508	0.0972357271843312	0	0.0977729494839761	0.168550873586845	0.635021431973329	0.124614289105151	0.363674511312375	0.557828188917813	0.326024940907979	0.909914671902137	0.012893798083122	0.287503850497998	0.139237824257651	0.161616161616162	0.458042871205577	0.0862345085864932	0.605220358866345	Bacteria;Firmicutes;Clostridia;Clostridiales;;;
OTU_29	1.76789278585686	0.214022432721652	0.723704543113217	1.66840458811262	0.452921133549406	0.530833521572171	0.690916480390165	1.01677198650639	0.609814379384833	0.375016741818831	0.88284596759173	0.36697247706422	0.467496678313075	1.10131771080734	1.41172738328134	0.265265141185512	0.277302166306856	0.689219095795131	0.497445998731346	1.30366161616162	1.91534129587227	0.473537604456825	1.05798408923153	0.623608017817372	0.619552213296872	0.460392211991284	0.586806033099528	0.560243227547569	0.486026731470231	1.85519619110163	0.588609608654152	0.23449157962055	0.882691929272201	0.290552048892896	0.382221786641839	0.21077093522847	1.27530311362506	0.109069756168501	0.272435527439799	0	1.55064503768042	0.985252008990425	0.233884403434576	0.446030330062444	0.386202950672279	1.10801236149845	0.744258576694074	0.185089662287223	2.50485344950045	0.542679479932165	1.85110051729384	1.26108171259707	0.628804265808139	1.40132420434881	0.223422897196262	0.124360923034407	0.831150513802136	0.212717955329229	0.105535135921977	0.624001597444089	0.12080878301047	0.606741573033708	0.526274652841102	0.397226149599408	1.30943436728561	0.599486154724522	0.571855606459369	1.13920997458115	0.346694630513408	0.5951803331716	0.736673530084649	0.348135853944865	1.07543111580695	1.54325317769859	1.84665021825773	0.464878067998267	0.212721801390474	0.417994586890024	0.00379650721336371	0.377760557923286	0.392520696545818	0.628539298767019	1.18052293721622	1.53295661185304	0.4675597583399	1.02514676246386	0.132252988247899	0.268043772285749	0.19104021396504	0.380932037452384	0.2568258321905	0.213319306858362	0.584087185696987	0.214769535767388	0.357519365632305	1.2073446801375	0.747459903210277	0.123774932532516	1.41135184620079	0.310404767817234	1.8374846876276	0.479233226837061	0.692612137203166	0.688031866739091	0.489208633093525	0.345292903635498	1.38855922145739	0.178340385355107	0.694186190653279	0.570543646588964	0.279392886808125	0.941247260067907	0.569873703665674	0.299664013076248	0.537878787878788	0.801575024609759	0.468130189469535	0.879835763990722	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;;
OTU_77	0.0122204570450935	0.0237802703024058	0.0180282270526424	0.0170632287420609	0.033241918058672	0.00627462791456467	0.0435451563271112	0.0997766902646458	0.0688191776108276	0.017857940086611	0.0223505308251071	0.0268516446632356	0	0.0439823366935839	0.0616859655616067	0.0173537942831643	0.333134817241123	0.00843081462746338	0	0	0.0464137632279225	0	0.0943164110555237	0.0994803266518189	0.0256366433088361	0	0.0871040205382112	0.105899634475455	0	0.128605045695835	0.0198854597518295	0.00639522489874227	0.0309223287324656	0.0275523494639816	0.00367520948694076	0.0162131488637285	1.9797313221777	0.0557467642639003	0	0.0117384669562155	0.0153276280495593	0	0	0.118941421349985	0.0367812333973599	0.0301499962312505	0	0.00606851351761386	0.113641744400777	0.0414546824948182	0.152145247996754	0.230224726822899	0.00503043412646511	0.0112858325182454	0.013142523364486	0.239509925844042	0.00503727584122507	0.212717955329229	0	0.119808306709265	0.0699419270060616	0.0853932584269663	0	0	0.998175378340668	0.0713673993719669	0.019495077492933	0.0983357144182422	0.00214009031181116	0.00646935144751739	0.0274536719286205	0.0384568675869328	0	0.0140295743427144	0.294173467451129	0.149706496474018	0.171215108436235	0.0256241892346375	0.0265755504935459	0	0.0535255495289752	0.0220892405317483	0.0344449663378738	0.0273742252116614	0.131337010769635	0.258477175151143	0.0267854153413466	0.0491823435386696	0	0.0427213499946598	0.104725096621369	0	0.0284920578388774	0	0.0275014896640235	0.0356334367401694	0	0.111600349004728	0.0839182178822093	3.90282261402202	0.0102082482645978	0.0694540908459508	0.0274846086191733	1.46659424225964	0.23021582733813	0	1.79800617137432	0.0174843515054027	0.0206603032932523	0.0366778058521477	0.0151023182058446	0.0601710577212361	0	0.0696189121288253	0.212121212121212	0.0261164794985636	0.0886983516889644	0	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium;
OTU_1091	0.0325878854535826	0.11097459474456	0.0437828371278459	0.0208550573514077	0.619130723842766	0.0727856838089501	0	0.0522639806148145	0.0994054787711953	0.220992008571811	0.0596014155336189	0.00895054822107854	0.0393681413316274	0.147780651290442	0.114559650328698	0.0247911346902348	0.145164892429093	0.0126462219411951	0.0434013287483725	0	0.092827526455845	0.0452646239554318	0	0.0920564216778025	0.205093146470689	0.00351444436634568	0.00916884426718012	0.17422197929833	0.150284581441453	0.043780441087944	0.143175310213172	0.0532935408228523	0.0309223287324656	0.0576094579701433	0.133532611358847	0.0189153403410166	0.0340429989263362	0.0460516748267003	0.0669544940318149	0.00782564463747701	0.0587559075233108	0.00615782505619015	0	0.0363432120791621	0.114430503902898	0.188437476445315	0.0496172384462716	0.112267500075856	0.0284104361001941	0.00753721499905785	0.0101430165331169	0.0343618995258058	0.115699984908698	0.0507862463321044	0.0350467289719626	0.105937082584865	0.201491033649003	0.0870209817255938	0.0072782852359984	0.0299520766773163	0.0402695943368234	0.0764044943820225	0.231873485657713	0.178415134989564	0.0393545848091303	0.171281758492721	0.152711440361309	0.0371078167616008	0.252530656793717	0.00970402717127608	0.0686341798215511	0.269198073108529	0.0150937700464133	0.0112236594741716	0.30745872081989	0.035456801796478	0.129708415481996	0.0160151182716484	0.0303720577069096	0.171122304016531	0.00713673993719669	0.0301216916342022	0.187881634570221	0.0410613378174921	0.294194904123982	0.144571979321826	0.0518967422238591	0.0639370466002705	0.0668640748877639	0.199366299975079	0.55604039396584	0.0146109114286549	0.010684521689579	0.118949281348092	0.0916716322134116	0.0733629579944663	0	0.0710184039120995	0.223781914352558	0.00827746047512623	0.0306247447937934	0.111126545353521	0.0467238346525945	0.0253485424588086	0.254881808838643	0.0396888394983331	0	0.104906109032416	0.0247923639519028	0.0937321705110441	0.00377557955146115	0.00429793269437401	0.254132867850909	0.332960014529164	0.106060606060606	0.0863852783414027	0.315371917116318	0.00266616898179007	Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;;
OTU_56	0.456230396350157	0.0515239189885458	0.303904398887401	0.572566120011376	0.847668910496136	0.335065130637753	0.197404708682904	1.87675203116834	0.862151363957867	0.12947006562793	0.361333581672565	0.192436786753189	1.30406968161016	0.26213472669376	0.378928074164155	0.344596772194263	0.467133179483362	0.0569079987353778	0.604280038727339	0.186237373737374	0.380592858468965	0.167130919220056	0.373164930697941	0.0296956198960653	0.696462143223381	0.13003444155479	1.04983266859212	0.567075462029857	0.0607533414337789	0.0793520494718984	0.186923321667197	0.618205073545086	1.10758159278104	0.18284741007915	0.264615083059734	0.410733104547788	0.295912221436615	0.264191187163702	0.166231847251403	0.00782564463747701	0.411291352663175	0.0523415129776163	0.0128155837498398	0.201539630620808	0.394376558093915	0.309037461370317	0.158302617900009	0.154747094699153	0.298309579052038	0.203504804974562	0.760726239983771	0.123702838292901	1.34312591176619	0.0583101346776014	0.55928738317757	0.515867532587168	1.39028813217812	0.360975924195056	0.09097856544998	0.292032747603834	0.608282819719384	0.337078651685393	0.95875778339369	0.0336632330168989	0.193195234517549	0.806451612903226	0.35416057445495	0.794107278698258	0.622766280737047	0.899239851204917	0.311141615191032	0.882483908836983	0.0603750801856534	0.634136760290693	0.772442588726514	1.08734192175866	0.612223721075023	0.0640604730865937	0.288534548215642	0.0452021180421025	0.189123608335712	0.208843728663802	0.413339596054486	0.457540621394912	1.57604412923562	0.0284762989573294	0.127230722871397	0.130333210377474	0.0987041105486038	0.202926412474634	0.157087644932053	0.0175330937143859	0.0783531590569129	0.0925161077151826	0.178759682816153	0.24524188815293	0.0836141586642005	0.17247326664367	0.223781914352558	0.00827746047512623	0.0612494895875868	0.496596749548548	0.266600703605981	0.865471663950751	1.18807810894142	0.43260835053183	0	0.255271531978879	0.0909053344903103	0.978074822723938	0.120818545646757	0.0988524519706021	0.22076188520382	0.329933105306172	0.651515151515151	0.41585471201559	0.431172542932466	0.149305462980244	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;
OTU_1948	0.965416106562385	0.503349054734256	1.32636241887298	3.29130723291307	0.403058256461398	0.0037647767487388	0.153859552355793	0.432365657813465	0.156754793446885	0.12947006562793	3.02849692680201	0.143208771537257	0.0442891589980808	2.51227107193751	0.502300005287369	0.0272702481592582	0.521104742053153	3.00137000737696	0.320502119987981	1.60037878787879	1.12630732099759	0.772980501392758	0.455179201181006	2.19153674832962	0.320458041360451	1.70450551767766	0.875624627515702	0.802787551668773	1.11274541152395	2.99622393695616	0.393732103086223	0.142826689405244	0.587524245916847	1.19977958120429	0.00122506982898025	0.181046828978301	0.947966585487208	0.281157593678802	0.602590446286334	1.42818014633955	0.204368373994124	2.97422950213984	0.522235037805972	0.419598903095781	0.228861007805795	0.554006180749227	0.215008033267177	0.109233243317049	1.87508878261281	0.124364047484454	0.750583223450654	4.07188509380799	1.16203028321344	3.60394251749304	0.216121495327103	1.80553636405509	0.402982067298005	0.180487962097528	0.0582262818879872	0.29452875399361	0	0.157303370786517	0.00260532006356981	1.28256917794385	0.261171335551501	0.699400513845275	0.552360528966436	0.398909030187209	0.00856036124724463	0.475497331392528	1.61976664378861	0.178116018297373	1.57729896985019	0.202025870535088	1.84665021825773	0.390024819761258	2.62010999273633	0.131323969827517	0.159453302961276	1.04287743768565	0.381815586640023	0.73898550142576	0.72647565367152	4.46786461490331	0.409771473601261	2.97248751423815	0.108815749824221	0	0.00318400356608399	0	0.204463283879815	0.65456883200374	4.20257853123442	0.56831323310755	1.55383416601733	1.53014169531316	1.26688119188183	0.217113406245561	1.03244837758112	1.48994288552272	1.24540628828093	0.840394499236005	1.0938874230431	0.00724244070251675	0.300102774922919	0	0.320436743413245	0.0734342763226912	1.21895789430189	0.150786535169941	0.317148682322737	0.601710577212361	0.248998870520587	0	1.35858585858586	1.83418044478374	1.07177174957499	1.13312181726078	Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;
OTU_701	0.399201596806387	0.523165946652927	0.378592768105491	0.430372547160868	0.087260034904014	0.469342168009437	0.150956541933986	0.133035587019528	0.281011641910879	0.158489218268673	0.286831812255541	0.0984560304318639	0.378918360316914	0.311394943790574	0.0334866670191579	0.208245531397972	0.429911412193851	0.472125619137949	0.160251059993991	0.132575757575758	0.454854879633641	0.487465181058496	0.0902156975313705	0.555308092056422	0.346094684669287	0.650172207773951	0.632650254435428	1.09998975164828	0.111914050009593	0.249001258687681	0.163060769965002	0.387976977190365	0.0674668990526523	0.338142470694319	0.521879747145587	0.0837679357959305	0.20687668578312	0.964661399001406	0.286288181377416	0.293461673905388	0.0945203729722825	0.107761938483328	0.435729847494553	0.740079955066574	0.610977154767257	0.587924926509384	0.137038087137322	0.112267500075856	0.151522325867702	0.150744299981157	0.096358657064611	0.395161844546767	0.321947784093767	0.28402678504251	0.486273364485981	0.363870848878449	0.483578480757606	0.805749830792535	0.425779686305906	0.606529552715655	1.06608452375906	0.0449438202247191	0.54190657322252	0.30296909715209	0.32556974705735	0.292606337425064	0.360658933619261	0.291296361578567	0.46225950735121	0.339640950994663	0.581102722489133	0.368376310569566	0.392438021206747	0.00841774460562866	0.111975706965269	0.0906118268132214	0.435820276019508	0.248234333210551	0.151860288534548	0.00322872271729304	0.110619469026549	0.240973533073617	0.63253483638641	0.418434585378253	0	0.396477700867432	0.565841899085948	0.450018443378827	0.770528862992327	0.291929224963509	0.167061463657898	0.0847432862861985	0.44518840373246	0.029737320337023	0.499610395563093	0.264106648780079	0.266045050295183	1.09368342024633	0.569626691079239	0.00827746047512623	0.224581461821151	0.982775385470204	0.274846086191733	0.249864204236828	0	1.23432290839816	0.142416330405887	0.360177641011295	0.413206065865047	0.207840899828837	0.101940647889451	1.10456870245412	0.677687647602423	0.783969488755032	0.262626262626263	0.102456958032826	0.43856407223988	0.285280081051537	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
OTU_167	0.236262169538474	0.0634140541397487	0.113320284330895	0.174424116029955	0.162054350536026	0.0589815023969079	0.00580602084361483	0.0522639806148145	0.0172047944027069	0.071431760346444	0	0.0268516446632356	0.0196840706658137	0.0228708150806636	0	0.0272702481592582	0.0297774138316087	0	0.313824992488232	0	0.0216597561730305	0.08008356545961	0.106618551627983	0.0163325909428359	0	0.00702888873269136	0.0550130656030807	0.187886448262904	0.035172987145872	0.032835330815958	0.147152402163538	0.0106587081645705	0.0477890534956287	0.0325618675483419	0	0.537736103980328	0.0209495378008223	0.00484754471860003	0	0.113471847243417	0.0970749776472091	0.0369469503371409	0.0704857106241189	0.00991178511249876	0.00817360742163554	0.00753749905781262	0.640298648520934	0.394453378644901	0.0899663809839481	0.0565291124929339	0.243432396794807	0	0.150913023793953	0.0338574975547363	0.290595794392523	0.16120860393349	0	0.167595964804847	0	0.127296325878594	0.0105972616675851	0.319101123595506	0.013026600317849	0	0.128796823011699	0.0499571795603768	0.162458979107775	0.0111323450284802	0.00856036124724463	0.0258774057900695	0.0457561198810341	0.149779379022791	0.00754688502320667	0.27217374224866	0.00379578667678876	0.0827325375251152	0.0778250492891979	0	0.0265755504935459	0.0678031770631538	0.428204396231801	0	0.0344449663378738	0.136871126058307	0.0210139217231416	0.00438096907035836	0	0	0.245168274588468	0.00712022499910997	0.0374018202219175	0.0496770988574267	0	0	0.0183343264426823	0.0167686761130209	0.0709453467453822	0.0121745835277885	0.022886786695148	0.00413873023756312	0.107186606778277	0.163217113487984	0.00274846086191733	0	0.0287769784172662	0.0476266073979997	0.462853073819131	0.0664405357205301	0.0537167885624561	0.0937321705110441	0.373782375594654	0.0429793269437401	0.341410822466372	0	0.118686868686869	0.00200895996142797	0.00246384310247123	0	Bacteria;Firmicutes;Clostridia;Clostridiales;;;
OTU_2449	0	0.00792675676746859	0	0.00758365721869371	0	0.450518284265743	0.0406421459053038	0	0.0133815067576609	0	0	0.0134258223316178	0	0	0	0.116518333044103	0	0.00421540731373169	0	0	0	0.866991643454039	0.0123021405724596	0	0.00854554776961203	0	0.165039196809242	0	0	0.005472555135993	0	0.0106587081645705	0.0196778455570236	0.110209397855926	0.132307541529867	0	0.00523738445020557	0	0	0	0.388299910588836	0.277102127528557	0	0	0.126690915035351	0	0	0	0	0	0.0202860330662339	0	0.0100608682529302	0.00752388834549695	0.00292056074766355	0.239509925844042	0.0151118275236752	0.00966899796951043	0	0	0.0784197363401297	0.00898876404494382	0	0	0.0071553790562055	0.0214102198115901	0.0162458979107775	0	0.0449418965480343	0.135856380397865	0.695493022191718	0	0	0	0	0	0.197156791532635	0	0	0	0	0	0	0.0156424144066637	0	0	0.0267854153413466	0	0	0.245647762469294	0	0.794833581718828	0	0	0	0	0	0.0405819450926283	0.912928491506459	0.0165549209502525	0	0	0	0.260727865290603	0	0	0.0296700688345597	0.0209812218064832	0	0.0244518705680985	0	0	0.395317794434747	0.0030269092229924	0	0	0.0123192155123562	0	Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;;
