	67.AV770T	35.AV590	25.AV608	18.AV863	06.AV996	91.AV609	19.AV864	79.AV567	82.AV579	55.AV717T	40.AV521	10.AV587	12.AV596	01.AV967	34.AV589	03.AV971	49.AV555T	84.AV803	52.AV612TA	68.AV791T	94.AV802	24.AV580	69.AV782.2T	93.AV611	44.AV543	36.AV591	75.AV794TA	80.AV568	66.AV604T	04.AV972	02.AV968	45.AV571	92.AV610	08.AV583	76.AV833T	56.AV718T	17.AV817	11.AV588	50.AV555TA	53.AV650T	71.AV604TA	81.AV570	70.AV794T	86.AV866	54.AV650TA	42.AV541	73.AV791TA	74.AV782.2TA	43.AV542	83.AV814	13.AV597	05.AV974	09.AV584	41.AV527	51.AV612T	32.AV572	85.AV865	33.AV586	37.AV598	16.AV816	48.AV551T	72.AV770TA
OTU_3	5.62987562266988	0.201032463019954	1.63293862949322	8.18248860284259	9.02400104210766	3.76086523787406	8.88269571826704	2.40436094616957	8.12681076349084	2.85003794668088	5.2681162150959	3.76618830941547	3.05128506043892	3.88318863456985	1.31476398631019	0.237367379967632	0.310928817147394	3.78085412041269	0.0875218804701175	5.59959389277207	1.10658124635993	5.92022640841956	3.13859109670628	0.48020732760811	4.53300882263462	0.446337075581263	2.12262138407714	2.94903119495426	0.155849938773238	0.262357015426593	3.57333062818594	2.49706167391797	3.03562068415415	4.35888000535242	4.3193626602009	0.456028784202159	6.38098426514898	2.02720207253886	0.367160086445286	1.60914437909222	0.257563525929343	2.98660105531511	1.53702170548216	4.65066893183266	1.53368159734385	2.6856039432898	4.09602550054786	3.38921649526033	11.647800915925	5.70387153974978	2.29318209838491	4.03920843351211	5.14432501858987	3.83442379375961	0.0521757278514035	4.42548124627902	3.32454247582514	2.92629922439957	5.27729086637079	8.54716632822596	0.0738322841377166	4.6442881310658
OTU_5	3.33343776434099	2.30318673682121	0.0145208770609745	1.35760257441673	0.0814146611521803	2.5213987127596	0.557385355966557	1.87676433369026	0.602371969902245	1.44197387330653	2.35520217055432	1.58557927896395	1.74862105386692	0.00315706393054459	1.34864965606045	0.0575436072648804	0.00661550674781688	0.571372600235079	3.11952988247062	0.372915771798977	3.74199184624345	2.39674537896878	4.73697332336076	2.19269271812592	2.87749721123618	0.922278140869446	0.0298660295247035	1.94329223251321	2.07892686185016	4.62535418197083	0	2.0393014000866	1.86421750723581	0.00334526477770716	0.84863179771389	5.10835913312694	0.137261466354202	1.33743523316062	0.0975995166500128	3.87526356675175	1.5127051858686	1.35175194166123	0.0683920665202837	0.577617328519856	2.2175177812638	5.19589410030998	0.446259587608328	6.0679855897921	1.90313661107751	0.238892719929071	4.07779558624091	2.03809876086554	0.577976069762726	3.0367802309517	1.52353125326098	2.69894820400873	2.33623698020725	2.90381805238113	2.45403349121695	0.675650729185896	0.174865936115645	3.8375923782388
OTU_8	3.34910241548921	2.98074059366624	0.157089488205088	1.74644676857066	0.0423356237991337	0.989980757746666	0.658728147960476	2.38099873454687	2.16145236259041	0.127565437840107	2.5191242416249	1.35806790339517	3.23905644877362	0.486187845303867	2.20256853376707	0.640172630821795	0.843477110346653	1.48230377432415	1.78377927815287	0.818071771642782	0.203843913803145	3.05828247987972	1.37399927975844	1.83190202754205	2.9383429672447	1.86277412155854	2.87567198566431	2.63651343826354	0.695758655237671	0.48273690838493	1.43034668154498	2.1011608965503	1.43120855078739	4.93761081189576	0.550744717700035	0.0251025018826876	1.59022430532307	1.07836787564767	1.47561173982757	0.57263344800799	0.820743474416638	3.33343214560977	1.96537201684605	0.68379698449777	0.558948506678445	2.95746735098328	0.986153999402331	1.19749632700706	2.06083124513955	1.97517485961974	0.927752434964862	0.998705381912336	2.02460623267762	1.9862888720903	0.766983199415632	1.85883442481974	0.508804176989265	0.996665292817266	3.09924290456122	2.69152667528152	3.11649957254993	3.37458819339329
OTU_35	3.31464018296313	0.00744564677851683	0.465988145683999	0.197774202198981	0.0716449018139187	0.317165417026077	0.511781099569293	0.0330964664654921	0.187589886820768	2.1879894718145	0.0829031164035121	0.840042002100105	0.176035676563784	1.56906077348066	0.0711599064755515	0.0395612299946053	0.132310134956338	0.0359148491576335	0.70017504376094	0.0624780350657972	1.42690739662202	0.159193420005306	0.313028061719161	1.65658824127242	0.0557752763411419	1.16821897843463	0.0618653468726	0.0227285641229615	0.0473115885561616	4.74866197922132	1.2528213841901	0.3422892137658	0.191435538640352	0.0501789716656073	0.058884655351576	0.00418375031378127	5.97924338801473	1.15608808290155	0.385750470569098	0.332926423260459	0.0211432745165879	0.594355842769906	0.0323962420359238	0.394988320237842	0.400554379445316	0.0127038975557701	0.0757047514692698	0.422645762473081	0.1965782424609	0.0886612156437789	0.801380840833436	5.40040687997041	0.121679172581626	0.0755936709850637	0.263487425649588	0	0.330323130610831	0.0112405860092173	0.234960653414389	0.0627653682850286	1.42224294707391	2.73706704656754
OTU_20	2.87289702058335	0.250670108210067	0.16897020580043	1.60230624832395	0.465691861790471	0.14597571494924	1.30225487712186	0.893604594568286	0.350167788732101	0.100114647418818	0.757433018050269	0.920546027301365	0.777490904823378	2.18153117600631	0.22703398732676	0.230174429059522	0.949325218311723	0.995820817552566	0.312578144536134	1.49361552579171	0.542370413511939	0.307773945343592	2.09147067785811	0.0889272828903908	1.11804076665653	0.202673467993533	0.827715675398925	1.58531734757657	0.943448736502282	1.72893273166124	0.537648043417616	1.61040889127163	0.85918092937396	3.21145418659887	0.519570488396259	0.443477533260815	2.27318379645129	1.16580310880829	0.996909348639416	1.85329042281656	0.818821358551494	4.7741151360645	1.14466721860264	0.620089190911021	2.02714022449321	1.78362721683012	1.30291861739217	1.95423350172077	0.693424349779659	0.970347748990247	0.588706694612255	0.673201405585352	2.17670519840465	0.745509996611318	0.219138056975895	0.248065092280214	1.13748368363569	0.078684102064521	0.384142020661619	0.476278382868747	1.30566565633015	2.23132401389013
OTU_19	2.48128074187788	1.84403851881267	0.00792047839689517	0	0.00325658644608721	1.2275230575277	0	0.79431519517181	0.00625299622735894	1.05604805503076	1.59965331424049	0.147007350367518	1.36427649336932	0.00315706393054459	0.687879095930331	0.00359647545405503	2.63958719237894	0.401593313308084	5.59098107860298	0.158147526260299	2.26776354105999	0.277704077120368	2.94467990803069	2.10376543523553	1.15860460399554	0.145742718557147	0.0213328782319311	1.07771274883043	1.11599688300122	0.474866197922132	0.0126803783824909	2.03311545044023	2.06704801841428	0.00334526477770716	2.96501558711465	0.539703790477784	0	0.54080310880829	3.19754606929566	1.36499833536788	1.28397339791643	0.0622517341554515	0.0179979122421799	0	1.60374053823543	2.21301895421515	0.127502739316665	3.24632197556705	0.231141449926553	0.320165500935868	2.0650967821477	0.00369890882189754	0	0.372754998305659	2.82009809036836	2.68241053119005	0	2.00457117164375	0.730988699511431	0	0.0777181938291754	2.26872050574303
OTU_617	2.66612362542686	2.69036036930408	0.11484693675498	1.49503888441942	0.0130263457843488	0.818791055669829	0.511781099569293	2.07339628151465	2.00929612105801	0.153401475883673	1.84647850171459	0.889044452222611	2.36181199389743	0.340962904498816	1.98908881434042	0.471138284481208	0.860015877216195	1.62269818466762	1.41285321330333	0.546682806825725	0.247524752475248	2.43919695763686	1.17454777140641	1.48127445500279	2.29946252915526	1.79673445221233	2.353016468982	2.0967100403432	0.425804297005455	0.440759785916675	1.17927518957166	1.6351526898571	1.28535290229951	4.14143779480146	0.391409767925182	0.0376537528240315	1.34917977904252	0.854922279792746	1.10845165338229	0.641438242148485	0.763079998462307	2.84579356139207	1.58381627731183	0.492673603737524	0.686882224828279	2.03516438843437	0.848690108576551	0.992211242377282	1.80160718914715	1.9530095557088	0.594871162618666	0.87294248196782	1.5852092205773	1.53533352448974	0.500886987373474	1.6636898855593	0.572737686139748	1.43879500917981	2.7337485548055	2.21155621192542	3.90533923991606	2.51446888077642
OTU_39	1.73564334722266	0.0322644693735729	0	0.0100563153660499	0	0	0.0202685583987839	1.15642947532366	0.0937949434103841	0.124335933084661	2.08199871877002	0.0910045502275114	0.272855298673865	0	0.0372742367252889	0.0719295090811005	0.165387668695422	0.450568107613948	1.16695840626823	1.06603147331016	0.0691613278974956	0.169806314672327	0.371201418321837	0.00508155902230804	1.83297839975662	0.0341584496618313	0.0255994538783173	0.371233214008372	0.509295335633975	0.312204848357645	0.0101443027059927	0.585603233189682	0.00227899450762324	0.00334526477770716	0.422583997228957	0.317965023847377	0.0033478406427854	0.116580310880829	0.306741338042897	0.994340250804572	0.4593856917695	0.303847750044466	0.0179979122421799	0.00424718623911659	0.414261563532798	0.787641648457747	0.912441478234884	0.291826835993318	0.237622051326363	0.211801792926805	0.406854888423129	0.00369890882189754	0	0.581289263092042	2.68704998434728	0.797115829860422	0.0186472735022244	0.0936715500768107	0.0559430127177116	0	0.683920105696744	1.52969459531653
OTU_55	2.27764027695103	0.0943115258612131	0.0105606378625269	0.124027889514615	0.2800664343635	0.017251675403092	0.36483405117811	0.695025795775333	0.0479396377430852	0.0064590095108915	0.552059388777933	0.455022751137557	0.032273207370027	0.634569850039463	0.0542170716004202	0.0935083618054307	0.264620269912675	0.0130599451482304	0.00208385429690756	2.11253856066227	0.0145602795573675	0.114973025559388	0.376741737998282	0.137202093602317	0.567893722746172	0.00910891990982169	0.755183889410359	0.498134363694907	0.281086496716019	0.49585475915626	0.37787527579823	0.334041280903973	0.102554752843046	0.00334526477770716	0.131624523727052	0.234290017571751	0.693003013056579	0.637953367875648	0.144075476959543	0.310731328376429	0.190289470649291	1.07754787454793	0.899895612108995	0.284561478020811	0.415784583986963	0.104171959957315	1.39456121127602	0.430696157948759	0.492525706385553	0.157619938922274	0.280483294291703	0.00739781764379508	0.41911715000338	0.354508250136851	0	0.628431567109876	0.500812488345454	0	0.0186476709059039	0.00369208048735462	0.306986865625243	1.95708307363547
OTU_4	2.0395375794981	0.933187729574109	7.48617216479875	3.86497720568517	0.0749014882600059	4.42571826687015	4.18039016974918	1.69765404458289	1.49863476249036	0.108188409307433	2.38534875833742	0.654532726636332	0.583851660603216	1.35122336227309	12.131069770594	0.564646646286639	0.0893093410955279	0.25793391667755	0.033341668750521	2.01101175368035	3.06129877693652	6.45087114177058	0.0304717582204493	3.09212866507445	2.04847378562012	6.89545237173502	0.0490656199334414	1.76714586056026	0.787598797729044	0.00262357015426593	0.0101443027059927	0.888714765861806	7.64602657307596	6.031512394206	0.242466227918254	0.0669400050205004	2.19618346166722	1.07189119170984	0.109218506727395	0.699145488846965	0.718871333563987	0.495049504950495	0.0179979122421799	6.74877893395625	1.57784919051463	0.137202093602317	1.30690307799582	0.00603779660675831	0.818715976842651	0.0147768692739632	0.601035630625077	0.0258923617532828	2.74792131413506	2.53369131715455	0.0521757278514035	2.05397896408017	0.594048855856576	1.92214020757615	5.92250027971506	0.029536643898837	0.00777181938291754	1.82886653013979
